"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"PHONG_TNF_RESPONSE_NOT_VIA_P38","PHONG_TNF_RESPONSE_NOT_VIA_P38","PHONG_TNF_RESPONSE_NOT_VIA_P38","250/8349","341/21728",1.23973541458912e-39,5.87556836869098e-37,2.43564583421611e-37,"8837/54972/3097/5329/9052/637/23034/330/3459/7133/56938/5606/7204/79567/26064/3309/9603/3918/64761/22904/5141/6672/1316/7030/602/8514/10272/54556/6400/8974/6793/771/4791/54431/4779/54498/3383/25805/6732/4627/4792/4318/28231/57761/5332/4281/5611/2294/8767/5971/5054/7461/1955/6461/23268/22841/10105/51174/23531/9693/10938/24145/1027/7421/29940/653/202/10846/51421/3280/5361/7433/3398/127544/55223/10625/1647/965/1889/55686/8609/6446/9991/7181/8795/80008/5328/5552/79365/976/10133/6385/9477/6659/3659/6662/9322/24139/2770/5880/9732/56906/57509/79651/23677/3949/79016/3727/7187/9945/2643/5468/1455/272/4017/8553/4212/2012/55332/51131/80774/10010/7280/10211/2230/64220/2644/4664/54509/597/1543/1291/1292/757/1969/79180/3321/481/5993/7851/26018/7873/23635/25816/10318/23138/27242/1956/51312/84909/9536/6934/10525/84159/11098/26353/10618/678/166647/23043/9601/55707/2114/25966/8450/9334/3455/1827/29/11182/9592/11282/8613/3716/2634/51278/10611/10602/9076/55765/56999/54502/3673/22836/26872/23462/116039/2669/19/55701/25841/55323/7184/89797/4088/4597/64359/3660/79155/5604/22809/1942/55890/81831/1051/22885/10221/10276/23141/79751/2624/10472/9792/79642/5021/7262/23705/1435/1850/7127/7026/4603/10308/8660/53373/23048/4312/51399/961/6583/57162/104/4641/7405/4215/64423/3304/3303/65986/90861/3105/23636/51400/10626/4050/3106/23089/25907/9641/6648",250
"HORIUCHI_WTAP_TARGETS_DN","HORIUCHI_WTAP_TARGETS_DN","HORIUCHI_WTAP_TARGETS_DN","237/8349","318/21728",1.29870732039587e-39,5.87556836869098e-37,2.43564583421611e-37,"996/292/9918/54443/51360/1663/27032/25937/55635/960/56938/57646/5424/1265/259266/2235/6857/55771/64710/54556/9319/3161/51512/7374/10615/56889/54431/6626/2222/3835/3320/10403/57590/231/51194/22929/6790/22974/332/10914/24137/79019/6122/1033/5494/51527/7443/4605/994/81610/5422/5230/10273/2935/1445/64397/11339/6713/23484/2936/55723/92609/2091/79187/136319/94239/23731/27143/22943/3837/708/27346/55161/64151/6309/79080/10944/4928/2305/10635/4256/5985/83461/113246/51567/25842/892/51053/7272/10112/3156/4001/7903/4090/1933/1058/2744/4953/5999/991/50999/4751/9928/9331/5228/3070/56943/7112/847/7852/26994/57486/55355/1164/11017/9787/10606/54478/25814/80328/4131/7153/23164/891/9695/84722/3939/55143/10024/9700/10574/26586/84300/3159/9493/57082/3832/55165/6744/663/23521/11004/83540/57198/2177/58477/890/93663/5814/6130/4288/8091/5756/57405/127933/114908/55740/9184/114907/701/7804/9133/29127/147841/51727/64216/5194/23248/151246/200916/55193/10424/3148/4085/80155/9232/9833/221150/382/221079/1200/55839/4176/9768/5347/5245/6240/6137/7083/55872/5865/150468/699/2194/51181/220988/84640/983/84230/6241/1163/23333/165324/6138/11065/8534/51642/7298/6470/151188/9212/9582/169200/253832/157313/25923/146909/64222/151011/4673/3014/55629/26010/2316/170384/6815/415116/441478/7919/6526/79065/387103/1719/23089/11037/5175/29128",237
"TOYOTA_TARGETS_OF_MIR34B_AND_MIR34C","TOYOTA_TARGETS_OF_MIR34B_AND_MIR34C","TOYOTA_TARGETS_OF_MIR34B_AND_MIR34C","307/8349","454/21728",4.69576803247257e-37,1.96102497294566e-34,8.12919194609421e-35,"55692/4361/5982/5888/10198/23224/55706/50937/55711/4734/5774/9319/51175/51512/7374/5909/79960/55183/5019/57613/8438/79944/6790/81572/10961/25977/24137/2099/54930/26227/63967/9701/25777/54471/23613/4605/26164/11083/54976/10528/9097/6839/55757/22995/79848/54928/10940/54758/4793/6625/55723/26093/11100/3978/7639/4233/10613/56647/3837/27346/7468/51111/55572/27339/79073/5818/55846/2305/8078/4172/23195/2030/4001/10007/26084/81562/1058/9784/23178/79954/6429/81563/51107/4751/1063/10274/9928/22868/4602/80306/1743/3070/84918/80298/51029/51193/3208/6491/8894/53834/9088/55320/10452/79709/4298/7700/9779/29893/1729/8500/54862/23225/5901/63979/1984/84105/10207/5994/5983/90956/891/84722/3939/89796/9743/51280/1019/9924/1660/9654/83990/11143/55627/10541/64425/10695/6941/10211/5612/79172/79847/3832/9585/1763/580/55329/3184/1062/9818/90381/64784/91862/10939/396/90378/25888/10733/11004/57645/51514/57657/84451/129642/113419/83879/2177/55164/90102/890/6502/10184/153830/27242/253714/257218/54904/54801/92399/6837/56904/221061/6934/4288/140710/134145/23657/129787/143187/26278/55835/80097/285672/654/79888/22934/4900/55740/220134/9989/57466/701/145773/25966/222068/8407/8703/55721/4061/80174/147841/899/5928/151473/56992/23132/79685/54468/7534/11168/9833/143279/9188/115708/84516/5347/7008/79170/197259/11031/80346/2237/9677/25849/23214/196074/150468/220988/5036/79801/124583/84230/6241/79694/27235/488/9134/79915/627/23141/6470/5426/83903/348654/9212/23042/80045/205428/64785/219790/283989/2842/9831/158358/157313/140707/149175/5892/55010/84197/64757/83715/130574/10772/148213/54737/203068/51427/284443/9883/2547/7516/388796/51108/57116/84188/10793/27300/219844/7919/4194/221477/9824/90233/23/84912/201725/5150/23012/163154/9534/79086/441272/728833/1719/84973/3833/91056",307
"PUJANA_BRCA2_PCC_NETWORK","PUJANA_BRCA2_PCC_NETWORK","PUJANA_BRCA2_PCC_NETWORK","291/8349","425/21728",1.01362185762685e-36,3.93068076075439e-34,1.62941618917759e-34,"4800/996/79090/9918/672/60481/1663/4361/3298/51230/27067/5431/10198/131566/23200/5424/6047/1117/9759/6596/29894/8243/3161/4171/51512/4292/7374/10615/6626/5527/2222/3835/55183/10403/6932/7514/2195/790/8438/22929/581/6790/22974/8318/990/4436/9044/6732/8317/4174/23313/5427/1033/5411/9837/22981/4605/1477/80331/994/1457/22919/1869/5422/10735/10664/80777/9013/4363/4150/51366/4173/11100/3978/7639/94239/2051/2146/5425/2625/9126/5889/10951/5608/7468/23360/2305/10635/397/5985/8914/1822/25842/222658/6428/4172/896/7272/3157/9685/4001/10915/10051/5096/7029/200576/1058/10286/8458/8443/5929/991/3925/1063/9928/22868/4602/11064/54454/11340/7181/7112/4801/23397/23240/51029/7852/8805/11130/1031/10212/6491/5393/1164/9477/7913/23157/7517/9787/6597/5189/10606/1854/6874/23404/1786/22/7153/6627/6117/5111/4678/4595/5994/5983/891/79022/1643/10024/9700/4193/10200/79621/55627/10592/9128/9493/3832/9585/1763/580/1062/839/675/55215/6904/3607/7409/10733/23421/11004/22823/81611/65005/23020/1060/890/6502/23635/9879/8473/5631/9258/4288/6749/3992/1111/8479/2674/57405/22934/5578/9184/132/93594/701/22976/9133/995/861/10898/899/5928/7398/8833/5984/3148/4085/9232/5885/11168/9833/3251/9702/4176/9768/11051/915/6240/81620/10036/29901/1841/2237/4144/699/1138/201254/983/1503/6241/7690/3054/167227/9986/9416/3981/11065/9793/9134/7298/84901/5426/9212/2535/5062/3932/11200/9735/10572/4603/84197/3638/2175/3014/10772/10388/84458/8295/961/100/641/10793/7637/5557/23607/7594/11169/7919/80184/23137/7150/80742/3150/23234/2189/1719/3833/56242/9326/57234",291
"FISCHER_G2_M_CELL_CYCLE","FISCHER_G2_M_CELL_CYCLE","FISCHER_G2_M_CELL_CYCLE","185/8349","236/21728",2.56601446950522e-36,9.28726170329591e-34,3.84992206021205e-34,"8837/996/7756/2534/54443/10460/330/55635/3149/55775/10721/10198/55706/6047/10362/259266/9319/51109/7321/3161/54820/79023/51512/10615/5527/3835/10403/29957/6790/22974/332/7042/10762/51804/994/81610/4281/57214/7082/11339/54793/94239/5889/51174/5717/55247/23360/51111/4928/2004/2305/1027/83461/7272/10902/10112/3156/1894/1058/6772/6421/8458/991/1810/4751/1063/9928/2805/91687/7112/4801/1846/23397/81930/10124/5328/11113/1031/976/6491/55355/262/1164/650/50809/90417/54478/1032/151648/3949/7153/7326/22903/54453/694/8650/891/84722/55143/10024/9700/9857/3915/26586/84904/9493/8412/3832/55165/9585/306/1062/283431/9107/80119/1543/1039/57707/80110/10733/11004/83540/81611/890/27242/4288/8091/1977/9184/701/9133/995/5316/80174/29127/899/151246/56992/3148/4085/9232/5885/9833/51585/5347/29946/55872/4247/4144/150468/699/983/23204/3799/79801/9451/167227/1163/81839/10276/11065/9793/9849/9212/3838/11200/128239/6525/157313/7127/10308/146909/89958/3014/3005/51155/55629/203068/60491/10447/9824/9666/7247/286827/3833",185
"SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6","SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6","SHEDDEN_LUNG_CANCER_POOR_SURVIVAL_A6","308/8349","459/21728",3.47610989783848e-36,1.17948753971032e-33,4.8894230010386e-34,"996/3052/163/9918/5238/10460/55635/7444/55166/55236/5982/10198/26099/5318/79832/55726/2773/55388/259266/5214/5315/3796/5307/490/9319/5134/7321/3161/5817/79023/51512/9462/284403/10615/3093/83737/56681/55183/5933/10403/790/4528/4998/8438/3301/22929/6790/22974/332/29888/24137/79968/8318/990/23468/1832/11332/8317/6319/79019/4174/5427/5836/1033/10484/9837/4605/55257/8731/5230/2491/11339/8767/54928/4173/7138/898/2146/10652/81621/55149/10105/55247/7468/64151/23788/1374/2305/10635/2597/83461/51026/55907/26271/5467/8936/10767/7422/7272/10112/4001/8614/10342/55233/10096/2820/1058/5496/6549/8458/6513/991/9048/1810/3925/4751/1063/9928/6785/9991/57706/10285/3070/23397/81930/55791/11130/1031/55355/1164/10564/1434/57403/5690/7517/9787/1678/8089/7277/10606/5471/8520/57045/10776/79733/54478/1032/58533/112399/10452/79016/23149/10422/11047/23404/1852/51659/80758/7283/8500/7153/6627/2643/23225/5901/5111/5983/891/84722/55143/10492/10024/26586/83990/10730/10592/3159/4647/8836/9493/80204/10128/3832/55165/1763/4664/1062/675/7453/55215/9123/9775/1453/5366/10733/11004/22823/51514/890/5558/54892/5631/8601/84296/123/4288/133/1111/79980/5756/93081/23310/79682/57405/5352/9425/9184/220134/55326/6566/1633/93594/55093/29028/701/9133/995/6781/3099/112950/875/9401/29127/205/51375/51072/56992/55689/5984/3015/3148/4085/94081/9232/9833/55839/9768/81620/7083/54442/55872/1841/54951/7336/699/1138/983/5036/2861/81831/79801/6241/7064/28998/10690/81839/6623/9156/11065/9134/8851/7298/23141/7334/2081/9212/9582/64785/3838/1468/2842/9735/55010/4603/146909/10614/54821/2175/3014/51155/3556/5718/5167/7004/30001/5557/57209/11169/4860/29902/23636/23234/79441/4282/80086/11165/8345/6648",308
"NAGASHIMA_NRG1_SIGNALING_UP","NAGASHIMA_NRG1_SIGNALING_UP","NAGASHIMA_NRG1_SIGNALING_UP","146/8349","173/21728",8.17735195054178e-36,2.61146139644067e-33,1.08254975048039e-33,"51330/5329/7869/1591/5606/7414/3909/57602/3918/1316/23198/51083/23210/1906/80271/23645/7430/7042/4616/9929/1983/28231/8428/7763/23560/1326/374/4739/6722/7422/1839/3280/79669/2274/1647/5997/3399/6446/1490/8013/60370/1843/1958/1846/8795/7852/3164/60673/27076/2354/23767/3397/7538/3976/112399/3949/9518/55422/23135/842/8553/29923/26136/1961/6434/81873/4609/7280/8870/1847/22891/4864/1453/5366/1969/8915/4170/11221/27242/26091/818/23082/133/3628/667/9456/4929/7071/2114/1844/124044/7791/3570/9592/51278/150726/10611/10602/25976/57018/2150/4982/2669/4783/360/51585/5271/81565/4665/29946/6699/23119/2353/5209/25948/3726/3669/1051/10221/79647/23529/8061/2810/84617/8877/5187/59344/2624/1960/64782/7262/10766/1850/23764/8660/84981/4673/1364/2526/79693/65124/200734/23237/7150/80301/83481",146
"SENESE_HDAC3_TARGETS_UP","SENESE_HDAC3_TARGETS_UP","SENESE_HDAC3_TARGETS_UP","325/8349","495/21728",2.82066655339651e-35,8.50744373243868e-33,3.5266579480478e-33,"4800/5166/996/79657/80853/3423/3097/2137/330/960/4285/56938/25897/26751/7204/7175/4254/23596/2296/2581/26099/639/23200/29927/5128/6515/1316/865/23198/10640/490/27125/6793/23291/3998/5337/4791/2932/7994/55624/2683/10959/10741/78990/10914/3655/55573/11198/7430/51322/3326/6319/113791/7078/55671/394/4792/4318/6789/24148/9777/56180/8406/10166/10725/65009/9100/4173/10135/4967/4233/2887/6804/1174/80351/54906/7019/5376/57606/23158/51274/8496/2004/80824/653/55754/4015/4090/80315/604/523/54800/1981/6364/55240/6711/2335/2744/3488/9736/23451/55041/6801/8942/54206/55870/3953/9887/5999/4179/51107/7128/894/9991/79695/4053/8795/9479/1314/5328/27161/5266/8675/10257/650/2671/6049/5782/9732/4430/1028/6303/54795/10439/6533/9945/2643/10955/694/79572/9645/56907/377/23175/2012/9315/8728/8638/1660/5270/80705/55681/9882/7099/3159/10211/132864/102/10097/6744/29766/55435/9908/950/5530/9818/10150/8826/84656/57707/25800/396/5366/56931/79180/90874/6004/4170/8394/388/79054/64332/90102/57552/817/54532/6502/10788/55814/168374/94122/8573/51312/8038/8091/3176/7424/23657/55293/60485/667/130340/127933/130271/25909/5801/4929/112616/286343/23043/389/6566/4325/3778/571/23049/9069/2114/257397/114793/8450/7109/57551/8878/3716/118429/7048/100507246/79982/27236/10085/2150/153222/285761/1508/4982/7534/2669/54704/6619/221656/144455/5654/161742/1200/162394/21/55209/10963/3575/153241/1942/3576/4071/10746/201799/4862/23204/3308/84669/25948/3037/5569/124583/1184/10243/221037/55970/64393/339122/167227/10221/6599/55584/79647/51320/8325/253461/92949/11180/5781/54813/387914/79642/9966/91304/439921/5142/3854/79184/3434/23299/7003/4673/1645/3556/8644/1604/4646/4312/4763/2760/55534/64771/160760/307/3482/57016/10905/11325/6815/444/200734/147657/9652/7150/134111/1654/100132891/10432/283131/25907/378938/3690/6648",325
"VECCHI_GASTRIC_CANCER_EARLY_UP","VECCHI_GASTRIC_CANCER_EARLY_UP","VECCHI_GASTRIC_CANCER_EARLY_UP","294/8349","436/21728",3.49823402910562e-35,9.9957434442181e-33,4.14361460068022e-33,"55610/928/54443/672/9052/637/55635/51230/4285/3149/54908/84883/51491/55173/84321/51154/3909/3918/1001/55711/55388/259266/5214/1659/55771/23250/9319/9130/3161/4171/6605/2023/51512/29089/10403/55054/7022/6790/22974/83959/27131/332/24137/54517/990/26517/997/5902/79019/4174/1033/9837/4605/80336/994/10528/10857/688/79838/57214/55353/10940/56704/6788/4173/3783/898/1155/83451/3315/8662/6119/2146/23560/30850/7468/64151/23788/3312/3875/2305/10635/80018/7272/10112/10051/1894/22916/1058/3336/991/4751/1063/9928/4602/7347/4488/10808/3624/11130/9904/64105/27161/1164/5266/1434/56937/3704/23263/2537/9787/6597/7277/3976/57464/2571/79733/84962/9518/283120/3911/6535/1736/51659/7153/63979/91107/4678/5983/2048/891/10440/3601/26586/83990/9128/79075/7020/3159/8836/56649/57082/26509/57559/55165/580/79807/9818/55215/91862/89941/10410/57410/83540/5202/81611/51514/27436/83879/2177/55164/286676/890/6502/113115/113130/54892/84296/4288/1111/4314/120224/79682/51351/64946/9184/119392/29028/114907/701/7804/9133/861/92799/6132/29127/55450/6282/9076/151246/2919/56992/6184/4085/3673/9232/1508/23514/25879/54704/221656/1365/195828/9833/221150/9790/144455/221079/5092/256764/55839/4176/9640/9768/26995/10449/5653/7083/29901/55872/2237/10815/27301/3576/699/4071/983/136/11162/157570/6241/6227/28998/5017/26579/1163/3728/11065/8061/1479/666/23212/1537/286077/23760/4869/286128/1366/51021/65265/2055/9284/7378/430/4070/157313/54732/10509/10581/55010/79581/8519/146909/138428/5757/389792/51155/3146/56164/57181/25788/64078/6709/6281/6277/54830/51734/221002/387103/7407/2550/440145/90861/1719/285965/257415/60674/1945/283131/25907/85358/83481/29128/6648",294
"PASINI_SUZ12_TARGETS_DN","PASINI_SUZ12_TARGETS_DN","PASINI_SUZ12_TARGETS_DN","229/8349","316/21728",4.33555984204412e-35,1.17688771912288e-32,4.87864575910017e-33,"3675/51330/8842/10867/9052/10138/25937/23034/7431/7414/7077/26999/131566/6646/5318/65125/1265/83641/64834/3422/1316/87/9891/10512/2355/29957/1808/7042/1832/51100/6319/3956/5155/23613/182/80381/136319/858/857/2887/2737/23413/6461/59/9644/1277/10493/5376/1363/1656/23603/83892/3875/60468/64065/55754/2690/1839/900/1627/51421/23150/27086/2202/2335/3488/3398/6382/390/54206/79971/8503/2152/5955/8609/9324/1843/64411/157506/1026/6659/9208/79026/650/23767/83543/5782/7837/1289/6451/10487/4628/10313/22800/4017/8553/1912/9315/301/26136/4907/10228/64114/80727/80774/6498/4609/8870/7057/1545/3685/306/22822/1848/6938/663/7168/123920/25800/3487/351/207/57530/388/8994/90102/4026/80854/10769/170954/55023/58527/2041/123/1030/2934/871/8091/3688/11098/114908/10160/153562/5352/5937/112616/27295/6921/132/7804/261729/9069/139221/1465/7791/54361/2634/8682/51278/824/10611/6259/308/22836/10370/26872/221035/23588/9200/25841/154810/567/7171/558/649/157638/255743/3667/53944/7324/9723/3856/5272/9306/90161/5569/80176/5621/2596/55970/10221/2810/84617/627/284207/6197/284119/977/404217/6415/91663/2535/5912/302/1946/1435/8660/3840/1287/51114/55660/9260/2316/55742/6281/4641/6277/7169/11177/55958/51465/10962/1192/55714/4050/378938/23741/100133941/11072",229
"SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_DN","SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_DN","SCHAEFFER_PROSTATE_DEVELOPMENT_6HR_DN","307/8349","463/21728",1.40120406035603e-34,3.62244611603471e-32,1.50164124362967e-32,"4800/996/1387/54972/4784/60481/57586/5926/7077/51474/91522/1112/8574/9967/58508/5218/65125/1975/2817/1265/10362/1994/5315/9759/3796/64710/4734/23293/9993/4335/79658/56005/285527/6624/6595/56650/9689/3693/22894/5019/54434/200081/10959/8655/23186/51726/27327/54439/1808/51322/3983/283638/83874/6634/11078/6942/23543/7380/5905/55671/10548/23613/9218/54985/2935/56061/23484/2936/6625/1209/284352/79735/53635/10226/6223/8887/22949/55664/2625/84445/8729/57532/5216/7531/51274/3312/1656/5818/605/2967/51147/56994/8683/51596/64094/5754/3156/1452/57222/2771/200576/2820/6711/80146/3398/390/6697/607/148479/6421/54856/9181/55700/4610/57568/3399/51107/23215/10983/1788/54454/4072/847/3624/1017/4035/27161/221443/7913/79026/6662/3397/5326/5690/10245/55112/23065/23309/23753/23008/4430/10912/1786/4245/51478/23135/4678/51164/23164/55643/23037/694/3845/5738/51535/377/89796/9698/9315/23670/2045/3775/9648/51028/11014/58489/64844/64215/55755/79139/51645/84300/9411/80144/122830/5045/463/1213/7157/396/23476/351/481/4259/5202/8416/7170/9898/129642/388/2803/90102/4026/7873/6872/58499/4851/85456/5795/81928/5531/3688/84159/51232/6868/3192/4929/1105/30827/4343/9601/7074/84295/5261/54778/121665/6497/10163/26053/55571/1465/51094/92799/57551/284069/9249/55450/4774/57216/59343/23272/1849/619279/11244/221154/118987/840/56339/6764/7184/84191/64400/5245/125058/29946/359948/157638/146395/6698/3856/25948/81603/51282/5499/5708/9092/80205/10949/144348/811/9500/5781/2624/9792/8204/1366/134553/79098/57118/10766/10801/9146/10933/151011/57698/3006/389792/26155/4697/80320/29966/57181/399909/27044/5718/55742/5660/55035/7541/23607/144717/9874/23054/112770/84456/26058/54458/201475/1903/55766/132430/140735/57597/8370/11165/8362/29128",307
"KIM_WT1_TARGETS_DN","KIM_WT1_TARGETS_DN","KIM_WT1_TARGETS_DN","311/8349","472/21728",3.10405584370364e-34,7.65996326157595e-32,3.17534516451598e-32,"5980/8491/55830/8685/1591/55734/55596/159/26009/3309/8863/5982/10198/6646/55706/55726/10147/5378/9697/259266/64834/9993/55062/51109/9886/9891/51512/10512/5527/3835/10403/51510/7022/6790/55900/10914/3912/1808/7042/114327/80173/8317/8829/4616/1399/8220/5905/23002/5494/23613/5753/23253/64743/84061/2491/10664/64131/11339/23678/26121/26959/94239/10049/23658/10467/8939/9126/5889/64149/1277/23158/11275/9693/64151/23360/595/10635/1027/56890/83461/9847/25842/653/10973/51053/64065/10591/7272/10902/10112/23398/3280/23527/51409/4820/200576/1058/84759/2744/55818/3398/1386/7072/5321/8458/54955/81849/991/8503/8674/57035/55758/4751/1063/6230/9928/23469/51077/58517/27230/7112/4801/10987/8165/81930/11019/7755/10124/79365/55355/81579/1164/23096/221443/4337/3397/9787/51309/2770/23753/23008/4698/54832/54478/10038/55320/348/25873/54958/7153/6627/91442/85363/55037/7326/2926/54496/54453/1024/84722/10542/54407/55143/55858/9700/9857/26586/55316/8027/26953/55667/9493/5876/10097/3832/55165/317662/580/55329/1062/3033/10150/8451/145389/10499/10140/54877/5366/11004/8543/5298/57007/7873/1060/57205/890/6502/10769/25816/5558/56257/6934/60496/3688/9871/5281/64417/80097/2697/9412/5352/1070/9184/6782/5018/1836/93594/701/5192/116987/10481/29127/899/4116/10602/80145/55689/3148/4085/2150/10370/10395/5885/5001/171546/55172/56339/5702/9702/63901/51367/10263/7001/29901/54541/4247/3660/51362/10963/3667/65110/699/983/23204/6203/11162/79801/9451/28998/10276/57804/10589/51115/627/8851/55272/9659/9212/2193/10472/55785/2535/5912/6472/10159/10766/3768/8558/7026/4603/3434/3858/10772/4077/144404/23036/4697/60491/80778/55660/373156/6693/79366/51170/9747/9358/6526/54470/259230/3304/3303/57819/28973/55366/29803/63920/283131/23741/9554/8344/6648",311
"DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_DN","DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_DN","DACOSTA_UV_RESPONSE_VIA_ERCC3_COMMON_DN","307/8349","466/21728",8.66169559245583e-34,2.04453675528012e-31,8.47537994355632e-32,"996/1387/25998/5048/1870/3720/5980/2534/3097/23637/672/10046/10771/23034/2530/9497/8504/26009/7204/23274/27067/1112/23118/8975/23200/5128/841/22998/5378/23294/9697/23013/6416/9748/8621/4802/1316/7813/3796/4734/5597/490/23161/23291/5927/5523/8301/23332/11343/9891/8672/10512/27332/4140/285527/23505/5289/5527/6595/4850/10403/2932/7514/11342/7994/2195/8648/546/2060/23186/114882/7042/4436/3096/23543/9837/23613/8760/6907/4281/22862/8428/3839/57214/6788/51366/6742/5054/57037/6461/23268/5532/54462/23185/57178/9969/23142/23321/9693/4928/9847/8732/6428/23195/10486/1871/10973/9444/4124/10802/7337/7474/868/56987/2632/200576/1058/90/23301/22930/1386/2043/23215/2152/1063/10274/9928/23271/8609/23469/1490/2309/5311/23314/5887/54454/1843/6491/2181/8202/8239/3397/5782/4289/4430/6397/6874/6249/23180/8500/4131/7153/22856/7326/26057/1024/10810/90627/79572/22800/8650/8553/4212/9475/9698/9315/51317/9857/23325/64844/8027/10006/4609/10413/9493/102/8412/54874/9411/10128/3832/9585/580/1062/10427/6938/5373/3607/9980/22823/7371/7159/2803/10299/4651/10184/10667/5558/55023/1956/8573/8473/8601/4781/7357/221061/56288/6934/84159/7424/51232/1977/2059/667/4249/9456/219333/5796/9425/5937/22878/9320/1105/5578/7071/2776/7074/6103/23522/701/9372/1859/25966/116987/861/2539/23358/5584/8833/25976/6259/23272/10395/5001/26130/9833/94134/25820/4088/5090/3516/23255/3575/10098/5604/3667/4204/8738/91752/10605/4299/9943/23051/9662/1488/9793/627/80205/22882/8204/64764/2131/22906/10801/7026/4603/23390/2963/1806/23036/3556/8295/60312/1612/7088/29966/641/104/23607/9931/7405/50618/9874/11177/27347/22887/22876/23137/9867/26058/80742/6311/5520/2297/4067/1523/23380",307
"GARY_CD5_TARGETS_UP","GARY_CD5_TARGETS_UP","GARY_CD5_TARGETS_UP","311/8349","474/21728",1.02494908697636e-33,2.25277726351222e-31,9.33861579507544e-32,"81691/57787/29116/65220/7756/2534/55727/933/7454/5606/7204/1495/25875/5601/6307/1112/3909/5318/6515/65125/81671/1117/10362/4205/57560/602/4925/6160/83642/51175/1739/4791/5527/2782/2222/4779/2932/57590/23139/51593/51701/3383/29888/16/26227/8086/51322/6319/2872/113791/10521/9567/23543/51635/57820/5106/4792/6789/412/6907/11040/6901/5230/5127/26512/10725/54985/4150/10295/84148/50615/6713/665/11184/5971/1760/53635/11100/7040/10945/1628/2617/113263/9678/1955/54926/10367/4669/84687/7531/230/6309/9049/2026/5777/10090/7422/3157/3156/900/3836/2771/2632/54800/51011/6772/3241/7456/148479/3953/23046/9783/1486/23443/7128/89891/4329/3070/84418/51029/5033/5585/8202/8675/1026/3659/23157/84266/8744/826/435/81537/5605/9143/23030/4357/6303/3949/55201/3727/83667/7376/47/23225/23558/23135/10955/28992/54407/23175/9924/2799/51719/10238/27090/55014/7094/3159/10211/6386/6653/55075/2644/56267/1847/246175/92979/83729/2098/7453/597/81631/50488/7157/396/11322/3607/5366/90378/23521/79932/6004/5298/57007/817/10299/170954/6872/9258/51312/7436/56904/90678/8501/26007/27250/23657/5163/127933/678/50807/116442/25921/60685/203328/673/10163/222068/875/4047/92799/57551/23218/8878/11282/126133/83941/57326/128240/57406/323/7086/57654/26043/153222/819/4846/80318/58526/84720/23588/1200/10982/399665/7171/90007/81620/29123/1613/80700/147138/6520/54541/359948/11273/10768/79155/8623/1043/2194/55031/152189/11214/3726/2548/51545/596/1051/8801/2783/1717/156/6777/26996/55690/57804/7351/254531/284207/29952/9212/811/91663/55526/6472/22906/7267/3932/8558/677/51227/51741/64222/3638/91404/375790/284325/1604/4763/2760/160/51108/4155/199692/26046/6721/9867/7923/10554/7916/3133/6494/402/1454/100131187/60674/283131/378938/57189/8148/30837",311
"FUJII_YBX1_TARGETS_DN","FUJII_YBX1_TARGETS_DN","FUJII_YBX1_TARGETS_DN","156/8349","193/21728",1.03738131493471e-33,2.25277726351222e-31,9.33861579507544e-32,"7035/5577/672/23649/55635/3149/2530/7204/5888/55388/259266/11320/9319/4171/54962/7374/3682/5019/24137/990/7078/4174/5427/1033/7443/4605/655/10528/6907/5611/5257/23406/11339/56704/4173/3191/55723/3978/94239/22943/10951/1182/55247/7468/2305/5985/56890/8914/26271/4172/4001/1627/22916/3069/4953/8458/10849/5887/3070/84930/83690/157506/23397/7852/11130/64105/1017/6745/5911/7517/1678/7533/813/57045/1854/10422/10277/51659/7153/63979/1024/5983/1837/375248/55270/83990/4957/6941/11270/9493/3832/3033/55215/10733/51514/83879/2177/6502/54892/9536/6749/1111/79682/57405/5140/124540/55740/57630/1836/7074/29028/701/995/29101/284086/93099/58191/899/204851/5984/4085/2171/195828/9833/89890/56339/144455/55839/4176/6240/81620/10036/7083/1841/2237/79801/6241/1163/9156/55010/4603/51616/3014/3556/55660/2316/25788/5557/7541/80742/2878/23636/10962/1719/8148/29128",156
