"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"LANDIS_ERBB2_BREAST_PRENEOPLASTIC_UP","LANDIS_ERBB2_BREAST_PRENEOPLASTIC_UP","LANDIS_ERBB2_BREAST_PRENEOPLASTIC_UP","4/695","19/21728",0.0027414219691473,0.0137792525291351,0.00878368811905922,"1829/3732/255743/6241",4
"REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION","REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION","REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION","4/695","19/21728",0.0027414219691473,0.0137792525291351,0.00878368811905922,"4001/891/9133/983",4
"REACTOME_TRANSLESION_SYNTHESIS_BY_POLH","REACTOME_TRANSLESION_SYNTHESIS_BY_POLH","REACTOME_TRANSLESION_SYNTHESIS_BY_POLH","4/695","19/21728",0.0027414219691473,0.0137792525291351,0.00878368811905922,"5982/5983/6233/55666",4
"VERRECCHIA_RESPONSE_TO_TGFB1_C1","VERRECCHIA_RESPONSE_TO_TGFB1_C1","VERRECCHIA_RESPONSE_TO_TGFB1_C1","4/695","19/21728",0.0027414219691473,0.0137792525291351,0.00878368811905922,"3675/5054/3921/682",4
"WP_OVERVIEW_OF_NANOPARTICLE_EFFECTS","WP_OVERVIEW_OF_NANOPARTICLE_EFFECTS","WP_OVERVIEW_OF_NANOPARTICLE_EFFECTS","4/695","19/21728",0.0027414219691473,0.0137792525291351,0.00878368811905922,"896/2335/596/7124",4
"WP_PROTEOGLYCAN_BIOSYNTHESIS","WP_PROTEOGLYCAN_BIOSYNTHESIS","WP_PROTEOGLYCAN_BIOSYNTHESIS","4/695","19/21728",0.0027414219691473,0.0137792525291351,0.00878368811905922,"26229/347734/124583/9060",4
"LEE_NEURAL_CREST_STEM_CELL_UP","LEE_NEURAL_CREST_STEM_CELL_UP","LEE_NEURAL_CREST_STEM_CELL_UP","12/695","147/21728",0.00275033192260557,0.0138088954361708,0.00880258421300867,"3912/3488/55577/5420/10161/396/1382/23114/10395/8204/4673/9516",12
"KIM_TIAL1_TARGETS","KIM_TIAL1_TARGETS","KIM_TIAL1_TARGETS","5/695","31/21728",0.0028121502280466,0.0140118441797452,0.00893195541539744,"7456/6125/10956/4597/11065",5
"REACTOME_DISEASES_OF_IMMUNE_SYSTEM","REACTOME_DISEASES_OF_IMMUNE_SYSTEM","REACTOME_DISEASES_OF_IMMUNE_SYSTEM","5/695","31/21728",0.0028121502280466,0.0140118441797452,0.00893195541539744,"4792/948/6279/6280/2266",5
"REACTOME_HSF1_ACTIVATION","REACTOME_HSF1_ACTIVATION","REACTOME_HSF1_ACTIVATION","5/695","31/21728",0.0028121502280466,0.0140118441797452,0.00893195541539744,"3337/871/1915/3304/3303",5
"REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING","REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING","REACTOME_TRANSFERRIN_ENDOCYTOSIS_AND_RECYCLING","5/695","31/21728",0.0028121502280466,0.0140118441797452,0.00893195541539744,"537/57192/8992/533/9114",5
"TSENG_ADIPOGENIC_POTENTIAL_UP","TSENG_ADIPOGENIC_POTENTIAL_UP","TSENG_ADIPOGENIC_POTENTIAL_UP","5/695","31/21728",0.0028121502280466,0.0140118441797452,0.00893195541539744,"4256/1948/28988/1382/60674",5
"URS_ADIPOCYTE_DIFFERENTIATION_DN","URS_ADIPOCYTE_DIFFERENTIATION_DN","URS_ADIPOCYTE_DIFFERENTIATION_DN","5/695","31/21728",0.0028121502280466,0.0140118441797452,0.00893195541539744,"4015/2335/29948/4041/374395",5
"YIH_RESPONSE_TO_ARSENITE_C3","YIH_RESPONSE_TO_ARSENITE_C3","YIH_RESPONSE_TO_ARSENITE_C3","5/695","31/21728",0.0028121502280466,0.0140118441797452,0.00893195541539744,"1033/900/5447/5292/983",5
"KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_DN","KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_DN","KYNG_RESPONSE_TO_H2O2_VIA_ERCC6_DN","6/695","45/21728",0.00295091149468721,0.0146395868957209,0.00933211472915434,"6144/3337/23037/9445/6130/4673",6
"SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_UP","SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_UP","SHIPP_DLBCL_VS_FOLLICULAR_LYMPHOMA_UP","6/695","45/21728",0.00295091149468721,0.0146395868957209,0.00933211472915434,"1033/3055/1058/9787/891/4176",6
"WP_NEPHROTIC_SYNDROME","WP_NEPHROTIC_SYNDROME","WP_NEPHROTIC_SYNDROME","6/695","45/21728",0.00295091149468721,0.0146395868957209,0.00933211472915434,"3675/54443/10269/5420/396/1287",6
"ZHANG_ANTIVIRAL_RESPONSE_TO_RIBAVIRIN_DN","ZHANG_ANTIVIRAL_RESPONSE_TO_RIBAVIRIN_DN","ZHANG_ANTIVIRAL_RESPONSE_TO_RIBAVIRIN_DN","6/695","45/21728",0.00295091149468721,0.0146395868957209,0.00933211472915434,"858/5054/196/2625/1545/10769",6
"KONDO_EZH2_TARGETS","KONDO_EZH2_TARGETS","KONDO_EZH2_TARGETS","16/695","229/21728",0.00297756384087705,0.0147558406990058,0.00940622159007076,"7035/6482/6558/3655/5054/10486/3488/4907/27090/316/10161/2588/351/89797/4312/54898",16
"GOZGIT_ESR1_TARGETS_UP","GOZGIT_ESR1_TARGETS_UP","GOZGIT_ESR1_TARGETS_UP","12/695","149/21728",0.00307370828230096,0.0152158517992091,0.00969945912432359,"55635/3912/10202/5054/1303/2274/4907/5292/6941/9746/150696/81544",12
"DANG_MYC_TARGETS_UP","DANG_MYC_TARGETS_UP","DANG_MYC_TARGETS_UP","11/695","130/21728",0.00308246582526157,0.0152427436278307,0.00971660152265499,"5982/4522/6146/6125/891/3178/6133/6157/2194/11065/4673",11
"WANG_LMO4_TARGETS_DN","WANG_LMO4_TARGETS_DN","WANG_LMO4_TARGETS_DN","22/695","361/21728",0.00312054197078882,0.0154144012867413,0.00982602598787406,"537/3161/6790/1209/8821/8992/2274/29066/64168/2181/51520/85004/55250/57530/8573/26353/567/169200/6165/51466/9060/283131",22
"BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_DN","BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_DN","BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_DN","8/695","77/21728",0.00317620961866449,0.0156220438754914,0.00995838931715905,"896/1718/8503/283120/9401/2194/6657/3303",8
"KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_UP","KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_UP","KYNG_WERNER_SYNDROM_AND_NORMAL_AGING_UP","8/695","77/21728",0.00317620961866449,0.0156220438754914,0.00995838931715905,"118/5565/6194/5292/9585/26353/983/9537",8
"MUNSHI_MULTIPLE_MYELOMA_UP","MUNSHI_MULTIPLE_MYELOMA_UP","MUNSHI_MULTIPLE_MYELOMA_UP","8/695","77/21728",0.00317620961866449,0.0156220438754914,0.00995838931715905,"4792/8714/7852/967/11322/1915/1435/8519",8
"PURBEY_TARGETS_OF_CTBP1_AND_SATB1_UP","PURBEY_TARGETS_OF_CTBP1_AND_SATB1_UP","PURBEY_TARGETS_OF_CTBP1_AND_SATB1_UP","8/695","77/21728",0.00317620961866449,0.0156220438754914,0.00995838931715905,"6515/6164/8553/6194/5292/6130/3921/283131",8
"SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_UP","SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_UP","SCHAEFFER_PROSTATE_DEVELOPMENT_12HR_UP","10/695","112/21728",0.00318010562944387,0.0156244418063995,0.00995991789624434,"634/6513/10103/4907/1545/27295/476/7088/3303/283131",10
"CUI_GLUCOSE_DEPRIVATION","CUI_GLUCOSE_DEPRIVATION","CUI_GLUCOSE_DEPRIVATION","7/695","61/21728",0.00324089263759086,0.0158321998118304,0.0100923547987603,"54443/81620/55872/983/6241/22928/4758",7
"CAFFAREL_RESPONSE_TO_THC_DN","CAFFAREL_RESPONSE_TO_THC_DN","CAFFAREL_RESPONSE_TO_THC_DN","5/695","32/21728",0.00324651885320893,0.0158321998118304,0.0100923547987603,"11130/890/983/6241/1717",5
"NOJIMA_SFRP2_TARGETS_UP","NOJIMA_SFRP2_TARGETS_UP","NOJIMA_SFRP2_TARGETS_UP","5/695","32/21728",0.00324651885320893,0.0158321998118304,0.0100923547987603,"4084/4616/1435/3304/3303",5
"REACTOME_DNA_STRAND_ELONGATION","REACTOME_DNA_STRAND_ELONGATION","REACTOME_DNA_STRAND_ELONGATION","5/695","32/21728",0.00324651885320893,0.0158321998118304,0.0100923547987603,"5982/4171/51659/5983/4176",5
"TSAI_RESPONSE_TO_RADIATION_THERAPY","TSAI_RESPONSE_TO_RADIATION_THERAPY","TSAI_RESPONSE_TO_RADIATION_THERAPY","5/695","32/21728",0.00324651885320893,0.0158321998118304,0.0100923547987603,"5054/3488/7057/4982/8519",5
"WP_OVARIAN_INFERTILITY","WP_OVARIAN_INFERTILITY","WP_OVARIAN_INFERTILITY","5/695","32/21728",0.00324651885320893,0.0158321998118304,0.0100923547987603,"23224/5241/5618/6609/8204",5
"DARWICHE_PAPILLOMA_RISK_HIGH_UP","DARWICHE_PAPILLOMA_RISK_HIGH_UP","DARWICHE_PAPILLOMA_RISK_HIGH_UP","12/695","150/21728",0.00324656802424097,0.0158321998118304,0.0100923547987603,"3383/4245/5211/6279/6189/4061/29127/6280/7039/11065/6170/5644",12
"STEIN_ESRRA_TARGETS_UP","STEIN_ESRRA_TARGETS_UP","STEIN_ESRRA_TARGETS_UP","23/695","385/21728",0.00325804201108256,0.0158712694780048,0.0101172600511944,"64063/54972/1591/211/1829/489/38/6790/1666/1594/1514/10592/27090/283537/7385/11322/9123/481/516/11182/6692/1649/6648",23
"WP_EBOLA_VIRUS_INFECTION_IN_HOST","WP_EBOLA_VIRUS_INFECTION_IN_HOST","WP_EBOLA_VIRUS_INFECTION_IN_HOST","11/695","131/21728",0.00327049030147482,0.0159149973906163,0.0101451347378412,"3675/3655/57617/858/857/2348/8503/1514/2317/4240/1508",11
"KEGG_N_GLYCAN_BIOSYNTHESIS","KEGG_N_GLYCAN_BIOSYNTHESIS","KEGG_N_GLYCAN_BIOSYNTHESIS","6/695","46/21728",0.00330346304576793,0.0159452981805934,0.0101644502042177,"11320/6185/4245/11282/79087/4122",6
"NUTT_GBM_VS_AO_GLIOMA_DN","NUTT_GBM_VS_AO_GLIOMA_DN","NUTT_GBM_VS_AO_GLIOMA_DN","6/695","46/21728",0.00330346304576793,0.0159452981805934,0.0101644502042177,"3646/6194/2898/6157/6124/613",6
"PID_SYNDECAN_1_PATHWAY","PID_SYNDECAN_1_PATHWAY","PID_SYNDECAN_1_PATHWAY","6/695","46/21728",0.00330346304576793,0.0159452981805934,0.0101644502042177,"1303/6386/8573/682/1287/4312",6
"REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS","REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS","REACTOME_SUMOYLATION_OF_DNA_REPLICATION_PROTEINS","6/695","46/21728",0.00330346304576793,0.0159452981805934,0.0101644502042177,"7175/6790/332/7153/55143/9212",6
"MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_15","MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_15","MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_15","3/695","10/21728",0.00330454478000955,0.0159452981805934,0.0101644502042177,"896/7913/5292",3
"REACTOME_POU5F1_OCT4_SOX2_NANOG_REPRESS_GENES_RELATED_TO_DIFFERENTIATION","REACTOME_POU5F1_OCT4_SOX2_NANOG_REPRESS_GENES_RELATED_TO_DIFFERENTIATION","REACTOME_POU5F1_OCT4_SOX2_NANOG_REPRESS_GENES_RELATED_TO_DIFFERENTIATION","3/695","10/21728",0.00330454478000955,0.0159452981805934,0.0101644502042177,"22943/3087/6657",3
"SEMBA_FHIT_TARGETS_DN","SEMBA_FHIT_TARGETS_DN","SEMBA_FHIT_TARGETS_DN","3/695","10/21728",0.00330454478000955,0.0159452981805934,0.0101644502042177,"259266/332/10733",3
"WP_DEGRADATION_PATHWAY_OF_SPHINGOLIPIDS_INCLUDING_DISEASES","WP_DEGRADATION_PATHWAY_OF_SPHINGOLIPIDS_INCLUDING_DISEASES","WP_DEGRADATION_PATHWAY_OF_SPHINGOLIPIDS_INCLUDING_DISEASES","3/695","10/21728",0.00330454478000955,0.0159452981805934,0.0101644502042177,"3074/2717/4758",3
"MARCHINI_TRABECTEDIN_RESISTANCE_UP","MARCHINI_TRABECTEDIN_RESISTANCE_UP","MARCHINI_TRABECTEDIN_RESISTANCE_UP","4/695","20/21728",0.00334100908952258,0.0160200686886731,0.0102121132267283,"1854/3337/1646/2664",4
"MASRI_RESISTANCE_TO_TAMOXIFEN_AND_AROMATASE_INHIBITORS_DN","MASRI_RESISTANCE_TO_TAMOXIFEN_AND_AROMATASE_INHIBITORS_DN","MASRI_RESISTANCE_TO_TAMOXIFEN_AND_AROMATASE_INHIBITORS_DN","4/695","20/21728",0.00334100908952258,0.0160200686886731,0.0102121132267283,"8839/2274/4907/347",4
"REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE","REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE","REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE","4/695","20/21728",0.00334100908952258,0.0160200686886731,0.0102121132267283,"2239/6385/6383/375790",4
"WALLACE_PROSTATE_CANCER_UP","WALLACE_PROSTATE_CANCER_UP","WALLACE_PROSTATE_CANCER_UP","4/695","20/21728",0.00334100908952258,0.0160200686886731,0.0102121132267283,"5652/4609/6768/2194",4
"WP_TP53_NETWORK","WP_TP53_NETWORK","WP_TP53_NETWORK","4/695","20/21728",0.00334100908952258,0.0160200686886731,0.0102121132267283,"1026/4609/596/666",4
"ZHU_SKIL_TARGETS_UP","ZHU_SKIL_TARGETS_UP","ZHU_SKIL_TARGETS_UP","4/695","20/21728",0.00334100908952258,0.0160200686886731,0.0102121132267283,"5054/2335/1026/10525",4
"SANSOM_APC_TARGETS","SANSOM_APC_TARGETS","SANSOM_APC_TARGETS","15/695","211/21728",0.00336773426709438,0.016131341567775,0.010283044960077,"6558/284403/10403/23659/9780/10635/7164/25902/10606/4609/1758/123036/284110/387914/5644",15
"WESTON_VEGFA_TARGETS","WESTON_VEGFA_TARGETS","WESTON_VEGFA_TARGETS","9/695","95/21728",0.00338440039572321,0.0161942499102246,0.0103231463559253,"634/4256/6385/652/5292/2203/4319/627/4312",9
"REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN","REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN","REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN","8/695","78/21728",0.0034423544103527,0.0164372423094341,0.0104780436876525,"6482/5476/55577/27090/4597/22845/79087/4758",8
"TAYLOR_METHYLATED_IN_ACUTE_LYMPHOBLASTIC_LEUKEMIA","TAYLOR_METHYLATED_IN_ACUTE_LYMPHOBLASTIC_LEUKEMIA","TAYLOR_METHYLATED_IN_ACUTE_LYMPHOBLASTIC_LEUKEMIA","8/695","78/21728",0.0034423544103527,0.0164372423094341,0.0104780436876525,"5982/10269/857/7272/10592/4609/10395/1946",8
"DIRMEIER_LMP1_RESPONSE_EARLY","DIRMEIER_LMP1_RESPONSE_EARLY","DIRMEIER_LMP1_RESPONSE_EARLY","7/695","62/21728",0.00355473200901191,0.016938556683275,0.0107976103042095,"3383/4616/4792/4609/1915/1960/7124",7
"JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN","JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN","JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_DN","7/695","62/21728",0.00355473200901191,0.016938556683275,0.0107976103042095,"4254/3161/7078/652/7057/10769/476",7
"MATZUK_SPERMATOZOA","MATZUK_SPERMATOZOA","MATZUK_SPERMATOZOA","10/695","114/21728",0.0036140015046517,0.0171650749149325,0.0109420060539755,"6558/7434/196/975/5819/4240/6609/699/23705/2664",10
"WP_GASTRIN_SIGNALING_PATHWAY","WP_GASTRIN_SIGNALING_PATHWAY","WP_GASTRIN_SIGNALING_PATHWAY","10/695","114/21728",0.0036140015046517,0.0171650749149325,0.0109420060539755,"9564/332/4792/5054/8503/1026/4609/6194/408/4296",10
"LANDIS_ERBB2_BREAST_TUMORS_324_DN","LANDIS_ERBB2_BREAST_TUMORS_324_DN","LANDIS_ERBB2_BREAST_TUMORS_324_DN","12/695","152/21728",0.00361586334373329,0.0171650749149325,0.0109420060539755,"211/334/3912/1666/374882/6387/948/26353/2706/9060/2878/4082",12
"KASLER_HDAC7_TARGETS_1_UP","KASLER_HDAC7_TARGETS_1_UP","KASLER_HDAC7_TARGETS_1_UP","14/695","192/21728",0.00361724746243997,0.0171650749149325,0.0109420060539755,"2519/26999/1209/652/5914/4240/861/51246/2194/22883/596/81876/26233/26020",14
"BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_DN","BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_DN","BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_ACE2_EXPRESSING_CELLS_DN","9/695","96/21728",0.00363127157993704,0.0172138044699394,0.0109730690751703,"1535/140462/7164/85004/871/7108/57326/6241/7351",9
"KEGG_CELL_ADHESION_MOLECULES_CAMS","KEGG_CELL_ADHESION_MOLECULES_CAMS","KEGG_CELL_ADHESION_MOLECULES_CAMS","11/695","133/21728",0.00367412570271067,0.0172752948663495,0.0110122665906554,"3383/2734/3655/80381/6385/5819/4685/23114/6383/23705/1364",11
"QI_HYPOXIA","QI_HYPOXIA","QI_HYPOXIA","11/695","133/21728",0.00367412570271067,0.0172752948663495,0.0110122665906554,"6319/1303/4015/6513/1026/8553/5211/5163/5352/10018/4597",11
"REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53","22/695","366/21728",0.00367643340853794,0.0172752948663495,0.0110122665906554,"5982/6790/22974/332/5932/900/1026/5565/5983/891/55215/56950/6233/2177/890/10769/1345/79837/84289/983/112858/9212",22
"BOYAULT_LIVER_CANCER_SUBCLASS_G123_UP","BOYAULT_LIVER_CANCER_SUBCLASS_G123_UP","BOYAULT_LIVER_CANCER_SUBCLASS_G123_UP","6/695","47/21728",0.00368643923231418,0.0172752948663495,0.0110122665906554,"5935/10112/10051/10970/29028/9133",6
"MARIADASON_RESPONSE_TO_BUTYRATE_SULINDAC_6","MARIADASON_RESPONSE_TO_BUTYRATE_SULINDAC_6","MARIADASON_RESPONSE_TO_BUTYRATE_SULINDAC_6","6/695","47/21728",0.00368643923231418,0.0172752948663495,0.0110122665906554,"7468/4602/3709/10592/3148/4673",6
"REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING","REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING","REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING","6/695","47/21728",0.00368643923231418,0.0172752948663495,0.0110122665906554,"6720/6319/2194/8204/6256/347",6
"SATO_SILENCED_BY_METHYLATION_IN_PANCREATIC_CANCER_2","SATO_SILENCED_BY_METHYLATION_IN_PANCREATIC_CANCER_2","SATO_SILENCED_BY_METHYLATION_IN_PANCREATIC_CANCER_2","6/695","47/21728",0.00368643923231418,0.0172752948663495,0.0110122665906554,"7078/1026/6768/9537/1435/7124",6
"ZHAN_MULTIPLE_MYELOMA_HP_DN","ZHAN_MULTIPLE_MYELOMA_HP_DN","ZHAN_MULTIPLE_MYELOMA_HP_DN","6/695","47/21728",0.00368643923231418,0.0172752948663495,0.0110122665906554,"6482/7913/7009/5569/1163/2629",6
"LINDGREN_BLADDER_CANCER_CLUSTER_2B","LINDGREN_BLADDER_CANCER_CLUSTER_2B","LINDGREN_BLADDER_CANCER_CLUSTER_2B","23/695","389/21728",0.00369682756565483,0.0172752948663495,0.0110122665906554,"6720/7145/3383/4616/4792/994/857/7046/6387/4256/51421/80303/7852/57580/4502/5420/6278/2040/3087/5099/9212/8519/50861",23
"PUIFFE_INVASION_INHIBITED_BY_ASCITES_UP","PUIFFE_INVASION_INHIBITED_BY_ASCITES_UP","PUIFFE_INVASION_INHIBITED_BY_ASCITES_UP","8/695","79/21728",0.00372546085729443,0.0172752948663495,0.0110122665906554,"4680/22974/140462/10112/1058/55143/4059/4122",8
"BURTON_ADIPOGENESIS_12","BURTON_ADIPOGENESIS_12","BURTON_ADIPOGENESIS_12","5/695","33/21728",0.00372715240462907,0.0172752948663495,0.0110122665906554,"4254/1545/4288/57650/699",5
"CUI_TCF21_TARGETS_DN","CUI_TCF21_TARGETS_DN","CUI_TCF21_TARGETS_DN","5/695","33/21728",0.00372715240462907,0.0172752948663495,0.0110122665906554,"6558/6319/116447/3304/3303",5
"DUTTA_APOPTOSIS_VIA_NFKB","DUTTA_APOPTOSIS_VIA_NFKB","DUTTA_APOPTOSIS_VIA_NFKB","5/695","33/21728",0.00372715240462907,0.0172752948663495,0.0110122665906554,"332/4616/596/7124/6648",5
"FRIDMAN_IMMORTALIZATION_DN","FRIDMAN_IMMORTALIZATION_DN","FRIDMAN_IMMORTALIZATION_DN","5/695","33/21728",0.00372715240462907,0.0172752948663495,0.0110122665906554,"5054/196/3488/1026/1545",5
"LIANG_SILENCED_BY_METHYLATION_UP","LIANG_SILENCED_BY_METHYLATION_UP","LIANG_SILENCED_BY_METHYLATION_UP","5/695","33/21728",0.00372715240462907,0.0172752948663495,0.0110122665906554,"7078/5641/427/283120/8349",5
"PID_INTEGRIN_A4B1_PATHWAY","PID_INTEGRIN_A4B1_PATHWAY","PID_INTEGRIN_A4B1_PATHWAY","5/695","33/21728",0.00372715240462907,0.0172752948663495,0.0110122665906554,"9564/975/2335/7057/93185",5
"PID_SYNDECAN_2_PATHWAY","PID_SYNDECAN_2_PATHWAY","PID_SYNDECAN_2_PATHWAY","5/695","33/21728",0.00372715240462907,0.0172752948663495,0.0110122665906554,"858/2335/6386/8573/6383",5
"PLASARI_TGFB1_TARGETS_1HR_UP","PLASARI_TGFB1_TARGETS_1HR_UP","PLASARI_TGFB1_TARGETS_1HR_UP","5/695","33/21728",0.00372715240462907,0.0172752948663495,0.0110122665906554,"4616/5054/8553/7483/1960",5
"REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES","REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES","REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES","5/695","33/21728",0.00372715240462907,0.0172752948663495,0.0110122665906554,"5045/4319/4312/5644/5645",5
"REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX","REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX","REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX","5/695","33/21728",0.00372715240462907,0.0172752948663495,0.0110122665906554,"4171/23594/5427/4176/81620",5
"SCHRAETS_MLL_TARGETS_UP","SCHRAETS_MLL_TARGETS_UP","SCHRAETS_MLL_TARGETS_UP","5/695","33/21728",0.00372715240462907,0.0172752948663495,0.0110122665906554,"2239/7164/5270/4319/23705",5
"SIMBULAN_UV_RESPONSE_NORMAL_DN","SIMBULAN_UV_RESPONSE_NORMAL_DN","SIMBULAN_UV_RESPONSE_NORMAL_DN","5/695","33/21728",0.00372715240462907,0.0172752948663495,0.0110122665906554,"3655/4616/4609/7057/4082",5
"REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT","REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT","REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT","11/695","134/21728",0.00389036155240275,0.0179628325653889,0.0114505426659134,"24137/10112/81930/113220/3832/9585/1062/11004/29127/81876/64837",11
"LIU_COMMON_CANCER_GENES","LIU_COMMON_CANCER_GENES","LIU_COMMON_CANCER_GENES","7/695","63/21728",0.00389116333713594,0.0179628325653889,0.0114505426659134,"55771/2260/6164/51520/567/162394/7088",7
"REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS","REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS","REACTOME_SYNTHESIS_OF_SUBSTRATES_IN_N_GLYCAN_BIOSYTHESIS","7/695","63/21728",0.00389116333713594,0.0179628325653889,0.0114505426659134,"6482/5476/55577/27090/4597/22845/4758",7
"WP_ENDOMETRIAL_CANCER","WP_ENDOMETRIAL_CANCER","WP_ENDOMETRIAL_CANCER","7/695","63/21728",0.00389116333713594,0.0179628325653889,0.0114505426659134,"2260/4616/8503/1026/4609/2064/673",7
"PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_UP","PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_UP","PYEON_CANCER_HEAD_AND_NECK_VS_CERVICAL_UP","14/695","194/21728",0.00396729295376509,0.0182958459759147,0.0116628245680948,"10635/4001/10051/4751/8553/3178/57082/83540/8573/79682/10018/29028/983/3303",14
"GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_DN","GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_DN","GRAESSMANN_APOPTOSIS_BY_SERUM_DEPRIVATION_DN","16/695","236/21728",0.0039953819450147,0.0183827263116912,0.0117182070913141,"1534/10460/1591/84649/5054/80303/7456/6513/84824/27090/79180/51097/26353/5163/23400/4603",16
"BROWNE_HCMV_INFECTION_48HR_DN","BROWNE_HCMV_INFECTION_48HR_DN","BROWNE_HCMV_INFECTION_48HR_DN","27/695","485/21728",0.0040000556451044,0.0183827263116912,0.0117182070913141,"3675/2260/8555/118/3912/9701/11151/6387/4015/2335/3488/8503/4602/79143/4008/316/2064/1382/871/4061/23114/4597/6383/27333/1649/4673/5167",27
"BIOCARTA_P53HYPOXIA_PATHWAY","BIOCARTA_P53HYPOXIA_PATHWAY","BIOCARTA_P53HYPOXIA_PATHWAY","4/695","21/21728",0.00402395181104175,0.0183827263116912,0.0117182070913141,"2274/1026/3337/3303",4
"JACKSON_DNMT1_TARGETS_DN","JACKSON_DNMT1_TARGETS_DN","JACKSON_DNMT1_TARGETS_DN","4/695","21/21728",0.00402395181104175,0.0183827263116912,0.0117182070913141,"6319/2887/1058/2706",4
"KANG_CISPLATIN_RESISTANCE_UP","KANG_CISPLATIN_RESISTANCE_UP","KANG_CISPLATIN_RESISTANCE_UP","4/695","21/21728",0.00402395181104175,0.0183827263116912,0.0117182070913141,"7035/55603/1026/3304",4
"MACLACHLAN_BRCA1_TARGETS_UP","MACLACHLAN_BRCA1_TARGETS_UP","MACLACHLAN_BRCA1_TARGETS_UP","4/695","21/21728",0.00402395181104175,0.0183827263116912,0.0117182070913141,"1026/7153/396/1649",4
